"Post Title",sell_number,car_number,color,fuel,image,km,price,title,trans,year,auction_name,vin,score,_edit_last,_edit_lock
"[기아] 올 뉴카니발 9인승 디젤 노블레스",3023,40버7277,,경유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F2100%2Fcarimg%2F2508%2FB250802683%2FB250802683_02_03.jpg%3F20250901104921&type=m&w=800&h=500&quality=90&ttype=jpg,154538,965,"[기아] 올 뉴카니발 9인승 디젤 노블레스",A/T,2015,"현대 경매장",KNAME81ABFS014067,"A / 4"
"[기아] 스토닉 U2 1.6 디젤 프레스티지",3024,21오5638,,경유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F2100%2Fcarimg%2F2508%2FB250802335%2FB250802335_02_03.jpg%3F20250826155359&type=m&w=800&h=500&quality=90&ttype=jpg,59099,990,"[기아] 스토닉 U2 1.6 디젤 프레스티지",A/T,2018,"현대 경매장",KNADE815GJS094243,"A / 6"
"[기아] 뉴쏘렌토 R R2.0 2WD 리미티드 스페셜",3025,32버6403,,경유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F2100%2Fcarimg%2F2508%2FB250802723%2FB250802723_02_03.jpg%3F20250901101319&type=m&w=800&h=500&quality=90&ttype=jpg,125393,780,"[기아] 뉴쏘렌토 R R2.0 2WD 리미티드 스페셜",A/T,2014,"현대 경매장",KNAKV815BEA417319,"A / 4"
"[르노(삼성)] QM6 2.0 dCi 4WD RE 시그니처",3003,222부2731,,경유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F2100%2Fcarimg%2F2508%2FB250802292%2FB250802292_02_03.jpg%3F20250828094607&type=m&w=800&h=500&quality=90&ttype=jpg,141305,720,"[르노(삼성)] QM6 2.0 dCi 4WD RE 시그니처",A/T,2019,"현대 경매장",KNME5C2M4KP042819,"A / 2"
"[기아] 올 뉴카니발 9인승 디젤 프레스티지",3004,11구3272,,경유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F2100%2Fcarimg%2F2508%2FB250802702%2FB250802702_02_03.jpg%3F20250827104328&type=m&w=800&h=500&quality=90&ttype=jpg,174640,760,"[기아] 올 뉴카니발 9인승 디젤 프레스티지",A/T,2016,"현대 경매장",KNAMC81ABGS124472,"A / 2"
"[기아] 스포티지 R 디젤 R2.0 2WD TLX 최고급형",3005,16마2173,,경유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F2100%2Fcarimg%2F2508%2FB250802707%2FB250802707_02_03.jpg%3F20250827141735&type=m&w=800&h=500&quality=90&ttype=jpg,139690,485,"[기아] 스포티지 R 디젤 R2.0 2WD TLX 최고급형",A/T,2011,"현대 경매장",KNAPC813BBK092028,"A / 4"
"[기아] 올 뉴카렌스 2.0 LPI 럭셔리",3006,19마5529,,LPG,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F2100%2Fcarimg%2F2508%2FB250802687%2FB250802687_02_03.jpg%3F20250830111257&type=m&w=800&h=500&quality=90&ttype=jpg,229639,290,"[기아] 올 뉴카렌스 2.0 LPI 럭셔리",A/T,2014,"현대 경매장",KNAHT814BEK014981,"A / 1"
"[현대] 더 뉴그랜드스타렉스 어린이보호차 12인승 디젤",3007,73버3187,,경유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F2100%2Fcarimg%2F2508%2FB250802361%2FB250802361_02_03.jpg%3F20250901105054&type=m&w=800&h=500&quality=90&ttype=jpg,74178,1600,"[현대] 더 뉴그랜드스타렉스 어린이보호차 12인승 디젤",A/T,2020,"현대 경매장",KMJWA37KBLU142733,"A / 5"
"[기아] 올 뉴카렌스 2.0 LPI 럭셔리",3008,55무3142,,LPG,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F2100%2Fcarimg%2F2508%2FB250802690%2FB250802690_02_03.jpg%3F20250830112352&type=m&w=800&h=500&quality=90&ttype=jpg,247099,310,"[기아] 올 뉴카렌스 2.0 LPI 럭셔리",A/T,2014,"현대 경매장",KNAHT814BEK014276,"A / 3"
"[현대] 그랜드스타렉스 3인승 디젤 밴 CVX 럭셔리",3009,82고2752,,경유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F2100%2Fcarimg%2F2508%2FB250800754%2FB250800754_02_03.jpg%3F20250819141558&type=m&w=800&h=500&quality=90&ttype=jpg,187968,470,"[현대] 그랜드스타렉스 3인승 디젤 밴 CVX 럭셔리",A/T,2015,"현대 경매장",KMFWBX7KBFU698205,"A / 2"
"[현대] 신형 싼타페 R2.0 2WD 익스클루시브",3010,35버5041,,경유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F2100%2Fcarimg%2F2508%2FB250802700%2FB250802700_02_03.jpg%3F20250901102449&type=m&w=800&h=500&quality=90&ttype=jpg,112368,1710,"[현대] 신형 싼타페 R2.0 2WD 익스클루시브",A/T,2019,"현대 경매장",KMHS281BBKU098629,"A / 6"
"[기아] 신형 스포티지 1.7 2WD 노블레스",3011,63서0115,,경유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F2100%2Fcarimg%2F2508%2FB250801096%2FB250801096_02_03.jpg%3F20250819161438&type=m&w=800&h=500&quality=90&ttype=jpg,127580,815,"[기아] 신형 스포티지 1.7 2WD 노블레스",A/T,2016,"현대 경매장",KNAP6815GGK030315,"A / 2"
"[KG모빌리티(쌍용)] 티볼리 디젤 2WD LX",3012,51부0648,,경유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F2100%2Fcarimg%2F2508%2FB250802708%2FB250802708_02_03.jpg%3F20250828160558&type=m&w=800&h=500&quality=90&ttype=jpg,144762,460,"[KG모빌리티(쌍용)] 티볼리 디젤 2WD LX",A/T,2016,"현대 경매장",KPBXH3AP1GP066411,"A / 5"
"[기아] 디 올뉴스포티지 하이브리드 1.6 HEV 시그니처 그래비티",3013,183너7828,,하이브리드,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F2100%2Fcarimg%2F2508%2FB250802740%2FB250802740_02_03.jpg%3F20250901095343&type=m&w=800&h=500&quality=90&ttype=jpg,8621,3580,"[기아] 디 올뉴스포티지 하이브리드 1.6 HEV 시그니처 그래비티",A/T,2023,"현대 경매장",KNAPX81GBPK078683,"A / 8"
"[현대] 더 뉴싼타페 하이브리드 1.6 HEV 2WD 캘리그래피",3014,392러1145,,하이브리드,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F2100%2Fcarimg%2F2508%2FB250802675%2FB250802675_02_03.jpg%3F20250901091906&type=m&w=800&h=500&quality=90&ttype=jpg,32586,3380,"[현대] 더 뉴싼타페 하이브리드 1.6 HEV 2WD 캘리그래피",A/T,2023,"현대 경매장",KMHS5811BPU082787,"A / 8"
"[현대] 더 뉴팰리세이드 3.8 가솔린 AWD 프레스티지",3015,264구8131,,휘발유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F2100%2Fcarimg%2F2508%2FB250802328%2FB250802328_02_03.jpg%3F20250901104840&type=m&w=800&h=500&quality=90&ttype=jpg,119050,2995,"[현대] 더 뉴팰리세이드 3.8 가솔린 AWD 프레스티지",A/T,2023,"현대 경매장",KMHR381EDPU491982,"A / 6"
"[르노(삼성)] 더 뉴QM6 2.0 GDe RE",3016,222부2749,,휘발유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F2100%2Fcarimg%2F2508%2FB250801865%2FB250801865_02_03.jpg%3F20250826111534&type=m&w=800&h=500&quality=90&ttype=jpg,87418,1205,"[르노(삼성)] 더 뉴QM6 2.0 GDe RE",A/T,2020,"현대 경매장",KNME5C2B2LP068304,"B / 3"
"[기아] 신형쏘렌토(MQ4) 2.2 디젤 2WD 프레스티지",3017,252주4325,,경유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F2100%2Fcarimg%2F2508%2FB250801143%2FB250801143_02_03.jpg%3F20250821161821&type=m&w=800&h=500&quality=90&ttype=jpg,289159,1550,"[기아] 신형쏘렌토(MQ4) 2.2 디젤 2WD 프레스티지",A/T,2021,"현대 경매장",KNARL81BGMA034951,"A / 4"
"[현대] 코나 1.6 가솔린 2WD 모던 테크",3018,17모5320,,휘발유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F2100%2Fcarimg%2F2508%2FB250802332%2FB250802332_02_03.jpg%3F20250827093258&type=m&w=800&h=500&quality=90&ttype=jpg,14742,1020,"[현대] 코나 1.6 가솔린 2WD 모던 테크",A/T,2018,"현대 경매장",KMHK4815GJU247399,"A / 1"
"[기아] 신형쏘렌토(MQ4) 2.2 디젤 2WD 프레스티지",3019,182우2238,,경유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F2100%2Fcarimg%2F2508%2FB250802792%2FB250802792_02_03.jpg%3F20250901101036&type=m&w=800&h=500&quality=90&ttype=jpg,71359,2500,"[기아] 신형쏘렌토(MQ4) 2.2 디젤 2WD 프레스티지",A/T,2021,"현대 경매장",KNARL81BGMA070183,"A / 6"
"[제네시스] GV80 3.5 가솔린 AWD 기본형",3020,264구8164,,휘발유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F2100%2Fcarimg%2F2508%2FB250802327%2FB250802327_02_03.jpg%3F20250901124900&type=m&w=800&h=500&quality=90&ttype=jpg,130285,4110,"[제네시스] GV80 3.5 가솔린 AWD 기본형",A/T,2021,"현대 경매장",KMTHC81CDMU057290,"A / 6"
"[기아] 뉴쏘렌토 R R2.0 2WD 트렌디",3021,13누2475,,경유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F2100%2Fcarimg%2F2508%2FB250802746%2FB250802746_02_03.jpg%3F20250901101229&type=m&w=800&h=500&quality=90&ttype=jpg,230066,570,"[기아] 뉴쏘렌토 R R2.0 2WD 트렌디",A/T,2014,"현대 경매장",KNAKU815BEA476980,"A / 3"
"[현대] LF쏘나타 2.0 CVVL 스마트",2210,69보1988,,휘발유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F1100%2Fcarimg%2F2508%2FA250802743%2FA250802743_02_03.jpg%3F20250829132854&type=m&w=800&h=500&quality=90&ttype=jpg,203655,400,"[현대] LF쏘나타 2.0 CVVL 스마트",A/T,2015,"현대 경매장",KMHE341CBFA124611,"A / 4"
"[제네시스] G70 2.2D 어드밴스드",2211,53하1825,,경유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F1100%2Fcarimg%2F2508%2FA250803100%2FA250803100_02_03.jpg%3F20250901105237&type=m&w=800&h=500&quality=90&ttype=jpg,109239,1200,"[제네시스] G70 2.2D 어드밴스드",A/T,2018,"현대 경매장",KMTG641BBJU020176,"A / 5"
"[현대] 더 뉴그랜저IG 하이브리드 2.4 HEV 익스클루시브",2212,397고4725,,하이브리드,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F1100%2Fcarimg%2F2508%2FA250801623%2FA250801623_02_03.jpg%3F20250821133817&type=m&w=800&h=500&quality=90&ttype=jpg,45407,2130,"[현대] 더 뉴그랜저IG 하이브리드 2.4 HEV 익스클루시브",A/T,2021,"현대 경매장",KMHF2413BMA107814,"C / 1"
"[기아] 올 뉴K7 하이브리드 노블레스",2213,383도2233,,하이브리드,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F1100%2Fcarimg%2F2508%2FA250801357%2FA250801357_02_03.jpg%3F20250814154313&type=m&w=800&h=500&quality=90&ttype=jpg,125389,1000,"[기아] 올 뉴K7 하이브리드 노블레스",A/T,2018,"현대 경매장",KNALA41GBJA011742,"B / 4"
"[기아] K8 하이브리드 HEV 시그니처 스페셜",2214,132소8282,,하이브리드,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F1100%2Fcarimg%2F2509%2FA250903180%2FA250903180_02_03.jpg%3F20250829133454&type=m&w=800&h=500&quality=90&ttype=jpg,21217,3600,"[기아] K8 하이브리드 HEV 시그니처 스페셜",A/T,2023,"현대 경매장",KNAM5411BPA056894,"A / 7"
"[기아] 올 뉴모닝 가솔린 럭셔리",2215,63더7829,,휘발유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F1100%2Fcarimg%2F2509%2FA250900064%2FA250900064_02_03.jpg%3F20250901145848&type=m&w=800&h=500&quality=90&ttype=jpg,103940,280,"[기아] 올 뉴모닝 가솔린 럭셔리",A/T,2012,"현대 경매장",KNABZ511BCT283444,"A / 5"
"[현대] 그랜저HG HG 240 모던",2216,15소9058,,휘발유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F1100%2Fcarimg%2F2508%2FA250803043%2FA250803043_02_03.jpg%3F20250901091059&type=m&w=800&h=500&quality=90&ttype=jpg,189699,490,"[현대] 그랜저HG HG 240 모던",A/T,2013,"현대 경매장",KMHFF41CBDA268403,"A / 6"
"[제네시스] 더 올뉴G80 가솔린 2.5 AWD 기본형",2217,163너3655,,휘발유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F1100%2Fcarimg%2F2508%2FA250803007%2FA250803007_02_03.jpg%3F20250829164201&type=m&w=800&h=500&quality=90&ttype=jpg,136411,2700,"[제네시스] 더 올뉴G80 가솔린 2.5 AWD 기본형",A/T,2021,"현대 경매장",KMTGB41CDMU037587,"A / 5"
"[기아] K5 2.0 CVVT 프레스티지",2218,58소9994,,휘발유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F1100%2Fcarimg%2F2508%2FA250801818%2FA250801818_02_03.jpg%3F20250818134259&type=m&w=800&h=500&quality=90&ttype=jpg,240563,390,"[기아] K5 2.0 CVVT 프레스티지",A/T,2011,"현대 경매장",KNAGN411BBA053568,"A / 4"
"[르노(삼성)] 뉴 SM5 신형 2.0 RE",2219,57조2661,,휘발유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F1100%2Fcarimg%2F2508%2FA250802616%2FA250802616_02_03.jpg%3F20250823075332&type=m&w=800&h=500&quality=90&ttype=jpg,139874,90,"[르노(삼성)] 뉴 SM5 신형 2.0 RE",A/T,2010,"현대 경매장",KNMA4C2BMAP030516,"A / 1"
"[기아] 올 뉴모닝 가솔린 럭셔리",2220,36저2401,,휘발유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F1100%2Fcarimg%2F2507%2FA250708214%2FA250708214_02_03.jpg%3F20250730172438&type=m&w=800&h=500&quality=90&ttype=jpg,101059,190,"[기아] 올 뉴모닝 가솔린 럭셔리",A/T,2012,"현대 경매장",KNABZ511BCT010535,"A / 1"
"[기아] 올 뉴모닝(JA) 가솔린 디럭스",2221,06로5356,,휘발유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F1100%2Fcarimg%2F2508%2FA250803026%2FA250803026_02_03.jpg%3F20250829154705&type=m&w=800&h=500&quality=90&ttype=jpg,127170,270,"[기아] 올 뉴모닝(JA) 가솔린 디럭스",A/T,2017,"현대 경매장",KNAB6511BHT014074,"A / 1"
"[기아] 더 뉴모닝 바이퓨얼 스마트",2222,48너0287,,LPG,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F1100%2Fcarimg%2F2508%2FA250803024%2FA250803024_02_03.jpg%3F20250829140704&type=m&w=800&h=500&quality=90&ttype=jpg,137362,280,"[기아] 더 뉴모닝 바이퓨얼 스마트",A/T,2016,"현대 경매장",KNABD515BGT194423,"A / 4"
"[기아] K3 1.6 GDI 디럭스",2223,22루3576,,휘발유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F1100%2Fcarimg%2F2508%2FA250803052%2FA250803052_02_03.jpg%3F20250901103120&type=m&w=800&h=500&quality=90&ttype=jpg,91956,310,"[기아] K3 1.6 GDI 디럭스",A/T,2014,"현대 경매장",KNAFJ412BEA244318,"A / 3"
"[기아] K3 1.6 GDI 디럭스",2224,22루3586,,휘발유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F1100%2Fcarimg%2F2508%2FA250803051%2FA250803051_02_03.jpg%3F20250901105742&type=m&w=800&h=500&quality=90&ttype=jpg,90104,310,"[기아] K3 1.6 GDI 디럭스",A/T,2014,"현대 경매장",KNAFJ412BEA242727,"A / 3"
"[기아] K5 하이브리드 500h 프레스티지",2225,13저5656,,하이브리드,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F1100%2Fcarimg%2F2508%2FA250802919%2FA250802919_02_03.jpg%3F20250829145333&type=m&w=800&h=500&quality=90&ttype=jpg,168308,280,"[기아] K5 하이브리드 500h 프레스티지",A/T,2014,"현대 경매장",KNAGN41CBEA069598,"B / 2"
"[현대] 아반떼AD 1.6 터보 스포츠 익스트림",2226,20러0900,,휘발유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F1100%2Fcarimg%2F2508%2FA250803171%2FA250803171_02_03.jpg%3F20250901133641&type=m&w=800&h=500&quality=90&ttype=jpg,182143,930,"[현대] 아반떼AD 1.6 터보 스포츠 익스트림",A/T,2017,"현대 경매장",KMHDR41BGHU241661,"A / 8"
"[현대] 그랜저IG 3.0 GDi 익스클루시브 스페셜",2227,393두7084,,휘발유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F1100%2Fcarimg%2F2508%2FA250803170%2FA250803170_02_03.jpg%3F20250901131212&type=m&w=800&h=500&quality=90&ttype=jpg,148854,1340,"[현대] 그랜저IG 3.0 GDi 익스클루시브 스페셜",A/T,2017,"현대 경매장",KMHF341EBHA028816,"A / 4"
"[현대] 아반떼(CN7) 1.6 LPI 일반인용 모던",2228,243어6306,,LPG,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F1100%2Fcarimg%2F2508%2FA250803169%2FA250803169_02_03.jpg%3F20250901125755&type=m&w=800&h=500&quality=90&ttype=jpg,182769,1070,"[현대] 아반떼(CN7) 1.6 LPI 일반인용 모던",A/T,2022,"현대 경매장",KMHLN41ABNU262792,"A / 6"
"[기아] K7 프리미어 2.5 GDi 노블레스",2229,30우6938,,휘발유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F1100%2Fcarimg%2F2508%2FA250803162%2FA250803162_02_03.jpg%3F20250830095433&type=m&w=800&h=500&quality=90&ttype=jpg,143487,1770,"[기아] K7 프리미어 2.5 GDi 노블레스",A/T,2020,"현대 경매장",KNALC41BBLA177896,"A / 5"
"[기아] K5 LPI 렌터카 프레스티지",2230,13라6610,,LPG,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F1100%2Fcarimg%2F2508%2FA250802435%2FA250802435_02_03.jpg%3F20250825164355&type=m&w=800&h=500&quality=90&ttype=jpg,306963,150,"[기아] K5 LPI 렌터카 프레스티지",A/T,2011,"현대 경매장",KNAGN415BBA152434,"B / 3"
"[기아] 더 뉴카니발 9인승 디젤 럭셔리",3001,222부2706,,경유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F2100%2Fcarimg%2F2508%2FB250801141%2FB250801141_02_03.jpg%3F20250821094346&type=m&w=800&h=500&quality=90&ttype=jpg,78542,1335,"[기아] 더 뉴카니발 9인승 디젤 럭셔리",A/T,2020,"현대 경매장",KNAMB81ABLS674302,"A / 2"
"[기아] 스포티지 더 볼드 1.6 디젤 2WD 인텔리전트",3002,252주4358,,경유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F2100%2Fcarimg%2F2508%2FB250801277%2FB250801277_02_03.jpg%3F20250821133207&type=m&w=800&h=500&quality=90&ttype=jpg,120485,1050,"[기아] 스포티지 더 볼드 1.6 디젤 2WD 인텔리전트",A/T,2019,"현대 경매장",KNAPP812GKK559712,"F / 1"
"[기아] 올 뉴K7 3.0 LPI 렌터카 럭셔리",2186,29호0851,,LPG,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F1100%2Fcarimg%2F2508%2FA250802561%2FA250802561_02_03.jpg%3F20250830110139&type=m&w=800&h=500&quality=90&ttype=jpg,132563,920,"[기아] 올 뉴K7 3.0 LPI 렌터카 럭셔리",A/T,2019,"현대 경매장",KNALC418BKA170511,"A / 1"
"[현대] 그랜저IG 3.0 GDi 익스클루시브",2187,57호4956,,휘발유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F1100%2Fcarimg%2F2508%2FA250802559%2FA250802559_02_03.jpg%3F20250901095956&type=m&w=800&h=500&quality=90&ttype=jpg,146323,960,"[현대] 그랜저IG 3.0 GDi 익스클루시브",A/T,2019,"현대 경매장",KMHF241EBKA175136,"A / 4"
"[제네시스] 더 올뉴G80 디젤 2.2 2WD 기본형",2188,153호5066,,경유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F1100%2Fcarimg%2F2508%2FA250802703%2FA250802703_02_03.jpg%3F20250829094424&type=m&w=800&h=500&quality=90&ttype=jpg,194678,1940,"[제네시스] 더 올뉴G80 디젤 2.2 2WD 기본형",A/T,2021,"현대 경매장",KMTGA41BBMU066430,"A / 5"
"[제네시스] 더 올뉴G80 가솔린 2.5 2WD 기본형",2189,175하1522,,휘발유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F1100%2Fcarimg%2F2508%2FA250802702%2FA250802702_02_03.jpg%3F20250901102711&type=m&w=800&h=500&quality=90&ttype=jpg,104243,2200,"[제네시스] 더 올뉴G80 가솔린 2.5 2WD 기본형",A/T,2022,"현대 경매장",KMTGB41CBNU098315,"A / 3"
"[제네시스] 더 올뉴G80 가솔린 3.5 AWD 기본형",2190,160호8801,,휘발유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F1100%2Fcarimg%2F2508%2FA250802701%2FA250802701_02_03.jpg%3F20250830111056&type=m&w=800&h=500&quality=90&ttype=jpg,91878,2970,"[제네시스] 더 올뉴G80 가솔린 3.5 AWD 기본형",A/T,2022,"현대 경매장",KMTGC41DDNU097634,"A / 7"
"[제네시스] 더 올뉴G80 가솔린 2.5 AWD 기본형",2191,153하9992,,휘발유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F1100%2Fcarimg%2F2508%2FA250802844%2FA250802844_02_03.jpg%3F20250901100253&type=m&w=800&h=500&quality=90&ttype=jpg,73165,2760,"[제네시스] 더 올뉴G80 가솔린 2.5 AWD 기본형",A/T,2021,"현대 경매장",KMTGB41CDMU062373,"A / 9"
"[현대] 더 뉴그랜저IG 가솔린 2.5 익스클루시브",2192,145호5351,,휘발유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F1100%2Fcarimg%2F2508%2FA250802843%2FA250802843_02_03.jpg%3F20250829094753&type=m&w=800&h=500&quality=90&ttype=jpg,146320,1330,"[현대] 더 뉴그랜저IG 가솔린 2.5 익스클루시브",A/T,2020,"현대 경매장",KMHF241DBLA335344,"C / 1"
"[기아] K8 하이브리드 HEV 노블레스",2193,160호9575,,하이브리드,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F1100%2Fcarimg%2F2508%2FA250802842%2FA250802842_02_03.jpg%3F20250829102627&type=m&w=800&h=500&quality=90&ttype=jpg,83979,2050,"[기아] K8 하이브리드 HEV 노블레스",A/T,2022,"현대 경매장",KNAM2411BNA002764,"A / 6"
"[현대] 더 뉴그랜저IG LPi 3.0 렌터카 프리미엄",2194,104호8714,,LPG,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F1100%2Fcarimg%2F2508%2FA250802841%2FA250802841_02_03.jpg%3F20250830131933&type=m&w=800&h=500&quality=90&ttype=jpg,158529,1270,"[현대] 더 뉴그랜저IG LPi 3.0 렌터카 프리미엄",A/T,2020,"현대 경매장",KMHF241NBLA394718,"A / 6"
"[현대] 아반떼AD 1.6 GDi 스마트",2195,135로1989,,휘발유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F1100%2Fcarimg%2F2508%2FA250803033%2FA250803033_02_03.jpg%3F20250829161820&type=m&w=800&h=500&quality=90&ttype=jpg,130504,500,"[현대] 아반떼AD 1.6 GDi 스마트",A/T,2017,"현대 경매장",KMHD741DBHU234318,"C / 1"
"[기아] K8 하이브리드 HEV 시그니처 스페셜",2196,201라5411,,하이브리드,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F1100%2Fcarimg%2F2508%2FA250803179%2FA250803179_02_03.jpg%3F20250901135445&type=m&w=800&h=500&quality=90&ttype=jpg,42620,3290,"[기아] K8 하이브리드 HEV 시그니처 스페셜",A/T,2023,"현대 경매장",KNAM5411BPA055832,"A / 8"
